CustomerID,Recency,MonetaryValue,Frequency,Variety,Total_Score,Cluster
15215.0,47,701.24,35,33,10,5
15216.0,88,96.6,2,2,5,2
15218.0,11,4586.97,166,77,15,3
15219.0,176,263.3,9,9,4,4
15220.0,52,1744.81,117,110,14,3
15221.0,366,290.1,5,5,5,2
15222.0,319,241.92,5,5,4,4
15223.0,226,682.5500000000001,20,14,7,0
15224.0,358,320.63,14,13,5,2
15225.0,234,409.40000000000003,23,23,7,0
15226.0,311,149.03,8,8,4,4
15227.0,37,1103.42,58,43,12,1
15228.0,66,3003.93,125,110,14,3
15230.0,239,429.6,23,23,7,0
15232.0,113,625.78,31,26,9,5
15234.0,277,214.28,14,14,4,4
15235.0,218,2246.43,143,132,13,1
15236.0,299,321.05,15,15,5,2
15237.0,2,1412.08,99,94,15,3
15238.0,29,896.25,50,49,12,1
15239.0,10,781.79,49,48,13,1
15240.0,45,1679.79,78,58,13,1
15241.0,67,1775.37,110,82,14,3
15243.0,74,316.68,22,22,8,0
15244.0,65,631.57,34,31,9,5
15245.0,134,2147.56,89,55,12,1
15246.0,238,507.0,33,32,7,0
15247.0,122,356.0,6,6,6,2
15249.0,32,6679.52,350,211,15,3
15251.0,9,6850.3,111,97,16,3
15252.0,36,740.78,44,44,12,1
15253.0,16,907.75,53,52,13,1
15254.0,127,283.56,18,18,8,0
15255.0,67,882.35,47,47,11,1
15256.0,149,98.45,6,6,4,4
15257.0,283,125.2,7,7,4,4
15258.0,169,585.26,34,32,7,0
15260.0,100,1765.3700000000001,77,62,12,1
15261.0,135,267.3,19,19,7,0
15262.0,324,178.95000000000002,10,10,4,4
15263.0,107,156.51,12,12,5,2
15264.0,64,394.1,23,23,8,0
15265.0,151,1456.42,82,76,10,5
15266.0,338,113.5,6,6,4,4
15267.0,22,726.84,11,8,8,0
15269.0,24,135.8,2,2,6,2
15270.0,16,1436.69,41,22,11,1
15271.0,7,2418.85,264,184,16,3
15272.0,57,694.3100000000001,63,63,11,1
15274.0,4,715.61,47,44,13,1
15275.0,38,609.53,41,41,11,1
15276.0,66,129.38,49,49,9,5
15277.0,47,257.09999999999997,12,12,6,2
15279.0,355,272.57,19,19,7,0
15280.0,172,116.93,16,16,4,4
15281.0,59,2298.7000000000003,139,121,14,3
15286.0,50,240.55,3,3,6,2
15287.0,22,430.53000000000003,20,17,9,5
15288.0,43,2278.12,88,80,14,3
15289.0,29,827.34,58,43,12,1
15290.0,5,6957.5,204,93,16,3
15291.0,26,3783.2400000000002,103,62,14,3
15292.0,201,161.59,24,24,6,2
15296.0,51,3535.02,194,137,15,3
15297.0,10,641.94,39,30,11,1
15298.0,2,3860.84,192,115,16,3
15299.0,67,714.46,7,7,7,0
15300.0,64,488.44,28,28,8,0
15301.0,51,4480.03,242,167,15,3
15303.0,290,544.72,31,31,7,0
15304.0,61,548.6,23,8,7,0
15306.0,64,1145.48,58,57,11,1
15307.0,96,194.60000000000002,12,12,5,2
15308.0,274,300.27,19,19,7,0
15311.0,1,37862.29,2366,567,16,3
15312.0,75,924.85,47,42,11,1
15313.0,110,52.0,1,1,5,2
15314.0,199,331.93,24,24,7,0
15315.0,64,562.6999999999999,37,35,8,0
15316.0,327,59.4,1,1,4,4
15318.0,4,367.22,33,33,10,5
15319.0,284,196.0,16,16,4,4
15320.0,44,212.74,36,36,9,5
15321.0,71,2612.86,95,83,13,1
15322.0,86,671.8,42,42,11,1
15325.0,104,162.79,48,47,9,5
15326.0,334,314.83,29,29,7,0
15327.0,53,184.6,10,10,5,2
15329.0,39,1005.65,57,51,12,1
15330.0,32,272.4,13,10,6,2
15332.0,366,1630.46,35,29,9,5
15333.0,208,830.92,16,16,6,2
15334.0,157,349.77,98,67,9,5
15335.0,54,170.35,35,34,7,0
15339.0,66,578.38,86,77,10,5
15341.0,81,1452.24,17,17,8,0
15342.0,130,400.36,24,24,8,0
15343.0,87,335.7,21,21,8,0
15344.0,1,485.76,26,21,10,5
15345.0,46,332.39,20,20,9,5
15346.0,333,252.42000000000002,17,17,5,2
15347.0,366,126.60000000000001,5,5,4,4
15348.0,72,158.04,9,9,5,2
15349.0,158,446.58,71,65,9,5
15350.0,373,115.65,5,5,4,4
15351.0,12,1913.81,219,157,16,3
15353.0,255,709.77,61,59,10,5
15355.0,29,277.05,14,9,7,0
15356.0,31,2723.09,499,215,15,3
15358.0,5,8136.2,551,292,16,3
15360.0,40,427.93,13,13,7,0
15361.0,362,253.56,7,7,4,4
15363.0,373,326.0,16,16,5,2
15364.0,96,854.5100000000001,29,29,9,5
15365.0,26,2300.52,114,65,14,3
15366.0,75,585.68,44,37,10,5
15367.0,57,1858.69,95,91,13,1
15368.0,21,232.14000000000001,4,4,6,2
15370.0,41,2143.3,94,65,13,1
15372.0,137,816.48,27,27,9,5
15373.0,8,2199.14,132,74,15,3
15374.0,129,106.8,3,3,5,2
15376.0,40,1189.3700000000001,116,100,14,3
15379.0,169,3687.33,194,145,13,1
15380.0,9,1545.3600000000001,36,22,12,1
15381.0,214,324.0,8,8,5,2
15382.0,15,5865.34,302,193,16,3
15384.0,170,642.63,41,34,8,0
15385.0,40,277.4,12,12,7,0
15386.0,186,394.14,31,31,7,0
15388.0,270,140.54,10,10,4,4
15389.0,172,45.0,1,1,4,4
15392.0,5,1550.93,84,74,14,3
15393.0,16,231.86,12,10,7,0
15394.0,10,2102.09,85,54,14,3
15395.0,326,107.45,7,7,4,4
15396.0,113,288.18,14,14,6,2
15397.0,290,94.0,6,6,4,4
15398.0,16,1336.29,73,60,13,1
15399.0,1,800.29,50,45,13,1
15400.0,92,613.9,12,10,7,0
15402.0,149,558.47,42,35,8,0
15405.0,189,285.5,8,8,5,2
15406.0,31,505.11,53,51,11,1
15407.0,34,831.07,148,142,14,3
15408.0,264,239.24,34,34,6,2
15410.0,84,3301.4900000000002,122,48,13,1
15411.0,26,1330.2,98,86,13,1
15412.0,171,175.59,10,10,4,4
15414.0,10,762.64,39,37,12,1
15415.0,313,547.13,47,46,9,5
15416.0,65,3825.56,192,165,14,3
15417.0,85,508.8,28,28,8,0
15419.0,25,115.7,8,8,6,2
15421.0,59,951.5600000000001,53,40,11,1
15422.0,323,97.7,6,6,4,4
15423.0,38,22.619999999999997,2,2,6,2
15424.0,254,339.9,17,17,6,2
15426.0,19,1367.01,275,217,14,3
15427.0,33,1407.21,292,233,14,3
15428.0,15,93.3,6,6,7,0
15429.0,27,396.97,82,77,11,1
15432.0,23,171.19,10,10,6,2
15433.0,214,548.9,41,40,8,0
15434.0,8,992.48,55,40,13,1
15435.0,22,142.84,29,29,8,0
15436.0,12,1065.58,291,243,15,3
15437.0,262,200.22,45,44,8,0
15438.0,131,154.13,25,25,7,0
15440.0,55,383.68,62,50,10,5
15442.0,249,356.40000000000003,2,2,5,2
15443.0,2,3151.4,372,237,16,3
15444.0,9,1405.2,214,191,15,3
15445.0,264,102.1,5,5,4,4
15447.0,331,146.67,9,9,4,4
15448.0,313,473.04,28,28,7,0
15449.0,26,965.02,60,47,12,1
15450.0,30,437.44,30,30,9,5
15452.0,30,520.31,56,47,11,1
15453.0,2,1369.64,279,169,15,3
15454.0,362,174.2,25,23,6,2
15456.0,283,421.92,58,48,9,5
15457.0,262,236.12,58,56,8,0
15458.0,25,158.04,7,7,6,2
15460.0,354,211.68,56,53,8,0
15462.0,94,234.6,11,9,5,2
15463.0,29,134.42,7,7,6,2
15464.0,338,904.9,155,155,12,1
15465.0,20,5850.52,97,43,13,1
15466.0,85,334.7,57,56,10,5
15467.0,9,508.43,52,41,12,1
15468.0,51,460.81,24,24,9,5
15469.0,50,457.75,24,24,9,5
15471.0,2,455.05,73,67,12,1
15472.0,113,370.21999999999997,76,76,10,5
15473.0,14,1053.0,11,4,9,5
15475.0,77,440.31,29,29,8,0
15478.0,40,1301.13,44,34,11,1
15480.0,116,843.3100000000001,45,45,11,1
15482.0,16,7309.28,97,46,14,3
15483.0,161,255.01,84,74,8,0
15484.0,1,3327.85,187,135,16,3
15485.0,30,2365.7200000000003,85,59,13,1
15488.0,93,46.660000000000004,2,2,5,2
15489.0,23,1100.03,50,47,12,1
15491.0,95,2921.4500000000003,154,108,14,3
15492.0,28,638.86,35,32,10,5
15493.0,33,1857.3600000000001,289,177,15,3
15494.0,21,1270.13,122,120,14,3
15497.0,18,928.0,15,13,9,5
15498.0,3,12858.06,512,360,16,3
15500.0,8,1043.27,68,64,13,1
15502.0,16,5348.01,213,164,16,3
15503.0,363,139.59,66,66,8,0
15504.0,81,53.34,13,13,5,2
15505.0,53,3102.3,97,90,13,1
15506.0,23,946.13,161,121,14,3
15507.0,172,463.01,45,41,9,5
15508.0,189,966.64,92,78,11,1
15510.0,331,17.0,1,1,4,4
15511.0,12,840.63,158,117,15,3
15512.0,156,121.0,7,7,4,4
15513.0,33,12963.66,308,183,15,3
15514.0,12,2862.55,166,96,16,3
15516.0,45,62.49,15,15,6,2
15517.0,233,280.87,27,27,7,0
15518.0,64,1901.63,210,135,14,3
15520.0,2,335.82,18,18,10,5
15521.0,40,2487.79,185,116,15,3
15522.0,33,373.39,56,47,11,1
15523.0,84,323.81,10,10,6,2
15524.0,25,34.0,1,1,6,2
15525.0,2,711.56,156,133,15,3
15526.0,33,128.14,4,4,6,2
15527.0,19,2239.62,162,127,15,3
15528.0,254,222.07999999999998,26,26,6,2
15529.0,23,3960.84,662,415,15,3
15530.0,22,1469.32,107,90,14,3
15531.0,8,1935.3700000000001,219,196,16,3
15532.0,25,1476.39,251,205,15,3
15533.0,19,746.63,83,73,12,1
15535.0,173,464.55,72,55,9,5
15537.0,163,102.47,24,24,6,2
15539.0,7,524.18,41,41,11,1
15540.0,11,200.34,15,15,7,0
15541.0,114,85.13000000000001,29,29,7,0
15543.0,288,129.53,28,26,6,2
15544.0,9,3526.45,259,122,16,3
15545.0,54,289.08,80,78,11,1
15547.0,7,4673.94,695,441,16,3
15549.0,77,1602.89,114,104,14,3
15550.0,4,550.25,61,43,12,1
15551.0,37,429.56,29,29,9,5
15552.0,217,93.06,17,17,5,2
15553.0,60,435.62,55,51,10,5
15554.0,278,214.3,14,14,4,4
15555.0,12,4736.23,887,401,16,3
15556.0,24,276.85,31,31,9,5
15557.0,29,406.26,19,16,8,0
15561.0,12,704.64,27,27,11,1
15562.0,352,124.2,1,1,4,4
15563.0,22,1387.63,113,88,14,3
15565.0,50,173.16,8,8,6,2
15567.0,19,135.88,7,7,6,2
15568.0,3,742.47,53,27,12,1
15569.0,104,864.01,31,27,9,5
15570.0,7,4072.69,319,231,16,3
15571.0,12,637.83,57,47,13,1
15572.0,5,2312.63,212,166,16,3
15573.0,32,571.19,97,88,12,1
15574.0,178,641.83,152,131,12,1
15576.0,38,758.27,43,43,12,1
15577.0,151,250.44,39,39,7,0
15578.0,162,127.1,13,13,4,4
15579.0,69,323.7,48,45,10,5
15581.0,121,734.85,146,134,13,1
15582.0,25,680.01,44,39,12,1
15584.0,24,705.2,122,89,14,3
15585.0,177,460.82,31,31,7,0
15587.0,50,700.5600000000001,9,3,8,0
15589.0,256,463.63,29,28,7,0
15592.0,47,374.78,24,24,9,5
15593.0,71,199.8,5,5,5,2
15594.0,16,1781.72,103,85,16,3
15596.0,101,1368.24,77,51,11,1
15597.0,35,337.05,22,22,9,5
15598.0,53,246.92000000000002,14,14,5,2
15599.0,27,749.6899999999999,52,50,12,1
15601.0,11,6636.41,410,230,16,3
15602.0,8,1122.7,46,30,12,1
15603.0,79,41.04,2,2,5,2
15604.0,52,216.39,17,17,6,2
15605.0,36,1173.83,67,61,12,1
15606.0,61,2879.6,77,48,12,1
15607.0,337,137.88,13,13,4,4
15608.0,28,1025.44,60,59,12,1
15609.0,184,285.78000000000003,16,16,5,2
15610.0,52,112.46000000000001,6,6,5,2
15611.0,10,1225.89,43,23,12,1
15612.0,36,188.65,6,4,6,2
15615.0,10,10103.58,423,184,16,3
15618.0,33,774.37,45,39,12,1
15619.0,11,243.60000000000002,3,3,7,0
15620.0,57,1517.71,100,92,14,3
15621.0,4,914.3299999999999,16,11,9,5
15622.0,43,3536.61,185,169,15,3
15623.0,141,295.23,19,19,8,0
15624.0,117,585.44,34,26,8,0
15625.0,104,1446.8999999999999,64,44,11,1
15626.0,75,684.28,49,49,11,1
15628.0,5,2872.04,155,85,16,3
15630.0,45,1148.8700000000001,60,57,12,1
15632.0,16,3297.06,167,107,16,3
15634.0,17,243.55,15,15,7,0
15636.0,90,721.16,25,20,9,5
15637.0,53,229.6,15,15,5,2
15639.0,134,396.82,25,25,8,0
15640.0,4,11539.19,476,240,16,3
15641.0,105,1910.24,119,102,14,3
15643.0,192,592.65,33,31,7,0
15644.0,166,811.03,232,166,12,1
15645.0,19,612.91,52,50,12,1
15646.0,158,444.51000000000005,35,35,7,0
15648.0,204,619.4,24,23,8,0
15649.0,336,306.0,2,1,5,2
15651.0,37,622.46,32,27,10,5
15652.0,91,336.82,21,21,8,0
15653.0,93,99.83999999999999,6,4,5,2
15654.0,9,812.1700000000001,21,15,10,5
15655.0,243,548.37,34,34,7,0
15656.0,45,732.74,47,46,12,1
15657.0,23,30.0,1,1,6,2
15658.0,190,944.35,48,40,10,5
15659.0,44,306.45,11,11,7,0
15660.0,25,1587.8,90,55,13,1
15661.0,317,124.19999999999999,5,4,4,4
15663.0,106,139.22,9,9,5,2
15664.0,51,362.43,17,17,8,0
15665.0,168,2131.64,115,92,13,1
15667.0,40,304.92,13,13,7,0
15668.0,218,38.160000000000004,1,1,4,4
15669.0,40,640.08,33,31,10,5
15670.0,297,173.05,12,12,4,4
15671.0,19,1990.85,78,52,13,1
15673.0,88,2688.68,138,107,14,3
15674.0,73,2080.29,114,88,14,3
15675.0,81,332.38,21,20,8,0
15676.0,19,3328.58,202,191,15,3
15677.0,49,631.43,33,33,10,5
15678.0,53,352.7,12,12,6,2
15679.0,24,859.81,110,98,14,3
15680.0,9,1319.51,78,61,13,1
15681.0,25,1426.16,53,32,11,1
15683.0,117,183.54999999999998,10,10,5,2
15687.0,9,2891.75,166,119,16,3
15689.0,120,254.1,9,8,5,2
15690.0,4,256.56,19,19,9,5
15691.0,252,136.8,2,2,4,4
15692.0,28,197.28,12,12,6,2
15694.0,1,5283.96,78,42,14,3
15695.0,267,398.43,22,22,7,0
15696.0,33,2587.86,168,140,15,3
15699.0,18,276.4,18,18,10,5
15700.0,172,672.23,86,85,11,1
15701.0,2,1507.16,230,193,16,3
15703.0,265,211.5,5,5,4,4
15704.0,140,2292.37,117,79,14,3
15705.0,201,128.1,6,6,4,4
15706.0,64,1024.26,55,50,11,1
15707.0,35,909.74,205,126,14,3
15708.0,41,3213.54,273,124,15,3
15709.0,284,126.89000000000001,6,6,4,4
15712.0,9,994.5600000000001,53,41,13,1
15713.0,143,337.72,19,18,7,0
15714.0,12,321.33000000000004,34,34,10,5
15716.0,146,981.71,117,101,12,1
15717.0,234,150.3,7,7,4,4
15719.0,33,5033.72,931,299,15,3
15720.0,24,578.67,128,128,13,1
15721.0,12,483.69,84,80,13,1
15722.0,36,1889.3000000000002,67,45,13,1
15723.0,365,186.35,38,37,7,0
15724.0,201,218.25,11,11,4,4
15725.0,15,415.61,32,32,10,5
15727.0,17,4587.19,301,213,16,3
15729.0,213,85.0,5,5,4,4
15730.0,66,1114.51,70,68,11,1
15732.0,212,295.32,14,13,5,2
15733.0,283,162.3,10,10,4,4
15734.0,115,1129.55,26,25,9,5
15737.0,15,1159.59,71,60,13,1
15738.0,19,4688.24,173,46,14,3
15739.0,66,241.04,8,8,5,2
15740.0,49,145.76,9,9,6,2
15743.0,16,761.76,86,59,13,1
15744.0,78,40.32,3,3,5,2
15745.0,19,1071.8,62,57,12,1
15746.0,134,200.15,28,28,7,0
15747.0,13,887.74,90,52,13,1
15748.0,40,142.91,20,19,8,0
15749.0,235,1095.84,10,5,6,2
15750.0,3,2460.31,291,214,16,3
15752.0,40,2647.61,405,236,15,3
15753.0,305,19.8,1,1,4,4
15754.0,51,458.57,28,24,9,5
15755.0,10,2339.5,141,127,16,3
15756.0,61,522.72,191,160,12,1
15757.0,66,712.34,45,43,11,1
15758.0,25,205.25,9,9,6,2
15759.0,218,247.24,7,5,4,4
15762.0,65,566.85,37,37,9,5
15763.0,32,955.27,61,58,12,1
15764.0,88,3086.51,180,150,14,3
15766.0,64,306.56,11,11,6,2
15768.0,116,380.33,27,23,8,0
15769.0,7,9450.6,130,26,14,3
15773.0,6,265.96,10,10,7,0
15774.0,69,257.4,25,25,7,0
15775.0,245,104.9,7,7,4,4
15776.0,133,237.04999999999998,18,18,7,0
15777.0,241,808.51,21,18,8,0
15780.0,184,466.78000000000003,29,26,7,0
15781.0,25,330.53000000000003,20,20,9,5
15782.0,10,2180.54,43,34,13,1
15783.0,11,235.62,14,14,7,0
15785.0,33,1900.39,83,58,13,1
15786.0,46,4795.17,266,257,15,3
15787.0,26,917.53,200,156,14,3
15789.0,358,356.34,25,25,7,0
15790.0,10,217.48,34,34,9,5
15791.0,44,1574.79,75,66,13,1
15793.0,15,642.9,12,6,9,5
15795.0,150,594.82,42,42,9,5
15796.0,1,2636.61,132,70,15,3
15797.0,113,687.1,8,8,7,0
15799.0,76,934.65,98,94,12,1
15800.0,107,689.86,117,116,13,1
15801.0,46,1063.21,64,61,12,1
15802.0,143,8.5,1,1,4,4
15803.0,51,298.86,8,8,7,0
15804.0,1,3916.8,262,170,16,3
15805.0,23,5431.61,299,220,15,3
15806.0,46,781.02,31,24,10,5
15807.0,50,898.1,48,48,12,1
15808.0,306,3621.52,195,142,13,1
15809.0,36,510.9,35,31,9,5
15810.0,79,1349.73,89,66,11,1
15811.0,22,2184.4300000000003,133,117,15,3
15812.0,107,1346.3200000000002,41,36,10,5
15813.0,208,1194.66,40,40,9,5
15814.0,17,1734.47,72,63,14,3
15815.0,64,1550.02,49,33,11,1
15819.0,49,1883.65,123,96,15,3
15820.0,320,161.98,17,17,5,2
15821.0,44,548.36,62,57,11,1
15822.0,3,876.77,33,28,11,1
15823.0,372,8.5,1,1,4,4
15825.0,172,299.8,20,20,7,0
15826.0,56,1606.41,68,64,12,1
15827.0,73,1776.44,115,72,13,1
15829.0,99,680.42,51,44,11,1
15830.0,38,576.72,39,39,10,5
15831.0,58,699.67,66,63,11,1
15832.0,254,836.79,54,54,10,5
15834.0,70,1904.54,269,242,14,3
15835.0,44,903.59,50,47,12,1
15836.0,50,109.47,10,10,6,2
15837.0,65,386.75,24,24,8,0
15838.0,11,11198.4,167,54,15,3
15839.0,33,1067.93,62,56,12,1
15840.0,59,374.4,27,26,8,0
15841.0,73,1143.1200000000001,47,36,11,1
15843.0,304,106.20000000000002,8,8,4,4
15844.0,46,128.96,11,11,6,2
15845.0,18,3678.43,138,97,16,3
15847.0,38,334.56,22,22,9,5
15850.0,19,251.4,93,87,11,1
15852.0,187,143.71,22,22,6,2
15853.0,52,110.8,30,29,7,0
15854.0,4,2886.69,138,105,16,3
15855.0,137,715.36,80,59,11,1
15856.0,4,13973.41,628,295,16,3
15857.0,19,286.79999999999995,14,14,7,0
15858.0,16,1397.6100000000001,188,145,15,3
15860.0,41,921.65,139,105,14,3
15861.0,12,2999.79,540,339,16,3
15862.0,8,804.42,147,142,15,3
15863.0,26,67.48,18,18,8,0
15864.0,22,1021.08,20,16,9,5
15865.0,41,779.48,40,37,11,1
15866.0,101,194.99,43,43,9,5
15867.0,5,3721.9900000000002,459,302,16,3
15869.0,277,134.52,15,13,4,4
15870.0,33,351.44,74,68,11,1
15872.0,15,313.89,108,101,14,3
15874.0,64,3404.2400000000002,120,110,14,3
15877.0,2,458.82,126,122,14,3
15880.0,369,320.8,96,95,10,5
15881.0,312,437.97,29,26,7,0
15882.0,199,504.12,23,23,7,0
15883.0,2,382.28,49,42,12,1
15885.0,93,343.55,18,18,8,0
15886.0,60,180.32,12,12,5,2
15888.0,81,143.5,12,11,5,2
15889.0,157,399.47,85,79,10,5
15891.0,227,496.90999999999997,60,60,9,5
15894.0,253,259.81,37,35,6,2
15895.0,150,174.13,11,11,4,4
15897.0,194,138.56,22,17,6,2
15898.0,1,1142.68,84,70,13,1
15899.0,369,52.0,4,4,4,4
15900.0,24,339.38,47,44,11,1
15901.0,17,369.0,111,102,14,3
15903.0,10,4006.96,74,46,14,3
15904.0,8,153.59,30,30,9,5
15906.0,20,1499.95,150,113,15,3
15907.0,4,886.11,226,175,15,3
15909.0,174,191.94,7,7,4,4
15910.0,1,1231.61,266,215,15,3
15912.0,178,263.17,19,19,6,2
15916.0,16,1446.5,151,124,15,3
15917.0,248,103.05,12,12,4,4
15918.0,191,334.23,40,33,7,0
15919.0,20,517.58,122,103,13,1
15920.0,154,167.41,60,53,8,0
15921.0,173,295.02,24,24,7,0
15922.0,373,361.0,11,11,5,2
15923.0,373,130.67000000000002,21,21,6,2
15925.0,194,194.4,12,12,4,4
15930.0,67,426.63,21,21,8,0
15932.0,4,2426.21,115,93,16,3
15933.0,21,1095.21,74,63,12,1
15935.0,239,116.53999999999999,12,12,4,4
15937.0,64,145.35,7,7,5,2
15938.0,112,404.58,18,13,7,0
15939.0,90,3324.65,76,28,11,1
15940.0,311,34.0,1,1,4,4
15942.0,134,334.54,14,14,6,2
15944.0,277,285.90000000000003,6,6,5,2
15945.0,365,181.0,2,2,4,4
15947.0,83,1042.64,29,29,9,5
15948.0,8,955.24,60,51,13,1
15949.0,17,366.16,19,12,9,5
15950.0,32,1728.1100000000001,97,86,14,3
15951.0,9,675.67,41,36,12,1
15952.0,34,762.02,84,65,12,1
15953.0,15,1646.31,97,63,14,3
15955.0,24,4187.63,183,137,15,3
15957.0,32,424.54,42,40,11,1
15958.0,74,104.35,7,7,5,2
15963.0,20,467.86,28,26,9,5
15965.0,17,809.71,111,88,15,3
15967.0,23,393.83,80,73,11,1
15969.0,3,559.5,20,20,10,5
15970.0,304,314.1,11,11,5,2
15971.0,18,2092.07,35,10,11,1
15973.0,367,225.56,4,4,4,4
15974.0,39,3356.37,176,141,15,3
15975.0,84,372.45,24,24,8,0
15976.0,165,432.3,96,83,10,5
15977.0,17,951.36,65,48,13,1
15978.0,77,1086.14,49,49,11,1
15980.0,89,1982.96,43,40,12,1
15981.0,25,3244.32,97,53,13,1
15983.0,22,1436.27,112,82,14,3
15984.0,3,2393.93,258,217,16,3
15985.0,123,975.14,37,29,9,5
15986.0,30,178.2,14,14,6,2
15987.0,12,1036.33,128,110,15,3
15988.0,19,152.93,26,26,8,0
15990.0,44,743.01,52,52,12,1
15992.0,4,35.54,3,3,7,0
15993.0,9,2724.26,543,335,16,3
15994.0,55,404.37,32,31,8,0
15996.0,88,979.98,127,103,13,1
15998.0,37,3028.21,504,370,15,3
16000.0,3,909.36,9,9,9,5
16003.0,30,2187.87,103,82,15,3
16005.0,12,577.54,201,173,14,3
16006.0,211,106.08000000000001,8,8,4,4
16007.0,48,1697.82,381,221,15,3
16008.0,24,475.9,33,29,9,5
16009.0,22,944.5600000000001,82,68,12,1
16010.0,246,393.96000000000004,79,62,9,5
16011.0,8,3332.75,210,99,16,3
16012.0,35,1311.69,94,87,13,1
16013.0,4,12059.5,139,30,14,3
16014.0,38,637.4300000000001,138,123,14,3
16015.0,4,694.4,181,146,15,3
16016.0,3,1438.77,224,156,15,3
16017.0,47,197.53,32,26,8,0
16018.0,39,407.08,28,26,9,5
16019.0,47,3636.2200000000003,160,133,15,3
16020.0,17,834.25,46,42,13,1
16022.0,260,592.79,71,68,9,5
16023.0,46,693.27,101,90,14,3
16024.0,12,275.54,63,61,12,1
16025.0,30,441.82,28,28,9,5
16026.0,43,236.09,32,30,8,0
16027.0,92,295.01,16,11,6,2
16029.0,39,18101.91,241,44,14,3
16030.0,310,335.92,29,28,7,0
16031.0,92,509.79,98,91,11,1
16033.0,6,8605.28,1128,538,16,3
16034.0,196,437.7,22,18,7,0
16036.0,87,770.23,55,55,11,1
16037.0,270,749.66,39,37,9,5
16038.0,8,465.98,26,24,10,5
16040.0,65,1280.14,65,57,11,1
16041.0,31,898.04,6,6,8,0
16042.0,22,1152.84,70,68,12,1
16043.0,38,696.5400000000001,39,30,10,5
16045.0,120,1322.42,83,71,11,1
16048.0,373,256.44,8,8,4,4
16049.0,40,1069.43,299,248,14,3
16050.0,174,161.06,10,10,4,4
16052.0,54,356.29,34,34,8,0
16053.0,33,1284.7,84,81,13,1
16054.0,145,767.46,70,70,10,5
16055.0,221,110.9,8,8,4,4
16056.0,45,619.1,66,66,12,1
16057.0,16,2215.77,121,109,16,3
16059.0,66,1437.31,178,126,13,1
16062.0,10,993.12,64,50,13,1
16063.0,260,335.32,23,23,7,0
16065.0,365,357.99,73,71,9,5
16066.0,17,1438.23,101,77,14,3
16070.0,22,866.79,33,32,10,5
16071.0,45,324.79,21,21,9,5
16072.0,288,501.77,23,23,7,0
16073.0,297,91.8,1,1,4,4
16076.0,3,2225.25,129,71,15,3
16078.0,284,79.2,1,1,4,4
16079.0,17,820.18,21,18,11,1
16080.0,82,217.16,10,10,5,2
16081.0,56,2749.8,223,175,14,3
16083.0,101,1115.78,31,31,9,5
16084.0,299,430.47999999999996,38,38,8,0
16085.0,23,973.71,167,123,14,3
16086.0,59,1114.14,39,24,9,5
16091.0,155,315.06,18,16,6,2
16092.0,115,803.5600000000001,51,37,11,1
16093.0,107,17.0,1,1,5,2
16094.0,12,1032.95,63,48,13,1
16096.0,264,198.32,12,12,4,4
16097.0,240,169.9,10,10,4,4
16098.0,88,1738.8300000000002,67,34,11,1
16099.0,50,731.9,39,29,10,5
16101.0,71,1286.7,76,76,11,1
16102.0,42,1747.98,57,41,13,1
16103.0,7,1417.74,48,30,12,1
16104.0,62,272.86,28,28,8,0
16105.0,249,255.96,13,13,4,4
16106.0,66,108.38,6,6,5,2
16107.0,18,2015.8600000000001,31,16,11,1
16108.0,85,845.86,48,48,11,1
16109.0,219,488.76,18,18,7,0
16110.0,45,1312.49,342,283,14,3
16112.0,143,183.26,16,15,4,4
16113.0,183,148.89000000000001,30,30,6,2
16114.0,171,135.75000000000003,8,8,4,4
16115.0,10,1647.7,279,169,16,3
16116.0,212,582.12,34,34,7,0
16117.0,190,230.87,30,30,6,2
16119.0,8,423.36,16,14,8,0
16120.0,59,1075.6,30,26,9,5
16121.0,57,859.2,204,170,13,1
16122.0,73,577.98,38,26,8,0
16123.0,52,304.88,16,16,6,2
16124.0,317,181.4,11,11,4,4
16125.0,367,289.35,13,13,5,2
16126.0,29,6174.49,117,57,14,3
16127.0,39,656.25,40,40,11,1
16128.0,18,1861.77,89,76,14,3
16131.0,52,3223.72,78,55,12,1
16133.0,4,11053.91,338,219,16,3
16134.0,22,618.09,35,34,10,5
16135.0,263,474.1,21,21,7,0
16136.0,60,691.32,37,35,9,5
16139.0,19,635.41,31,25,10,5
16140.0,66,588.02,35,32,8,0
16141.0,88,595.9,30,30,8,0
16142.0,250,522.46,37,37,8,0
16143.0,3,2150.4900000000002,117,75,15,3
16144.0,247,136.0,1,1,4,4
16145.0,9,3861.9700000000003,224,134,16,3
16146.0,157,693.93,29,26,8,0
16147.0,134,359.2,22,22,8,0
16148.0,296,38.160000000000004,1,1,4,4
16149.0,5,281.48,18,18,10,5
16150.0,43,2041.42,117,91,15,3
16152.0,269,1593.98,29,29,9,5
16153.0,50,1735.99,89,78,14,3
16156.0,9,3044.42,128,108,16,3
16157.0,16,558.89,18,12,9,5
16159.0,282,348.2,14,14,5,2
16160.0,65,720.12,20,20,9,5
16161.0,2,5327.27,471,286,16,3
16162.0,252,28.9,2,2,4,4
16163.0,232,538.5,6,5,5,2
16164.0,17,800.3000000000001,34,27,11,1
16168.0,11,2954.7,98,57,14,3
16169.0,8,1827.5,85,71,14,3
16170.0,51,1905.5,125,106,15,3
16171.0,59,73.2,3,3,5,2
